CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
Modoc,,,"No ",RW,749,80,44,23,5.9,6,32,0,9,32
Modoc,,,"No ",SD,208,37,16,7,7.7,2,15,0,5,15
Modoc,,,"No ",SE,234,15,12,2,5.1,1,4,2,5,2
Modoc,,,"No ",SF,29,6,3,1,10.3,2,2,0,1,1
Modoc,,,"No ",SH,17,1,1,0,5.9,0,1,0,0,0
Modoc,,,"No ",SS,1013,133,72,28,7.1,16,52,2,18,41
Modoc,,,"No ",TA,1482,162,92,35,6.2,18,68,2,22,48
Mono,,,All,GF,952,6,6,0,0.6,0,2,1,3,0
Mono,,,All,GM,1099,6,6,1,0.5,0,3,1,0,1
Mono,,,All,RA,18,0,0,0,0,0,0,0,0,0
Mono,,,All,RB,34,0,0,0,0,0,0,0,0,0
Mono,,,All,RD,72,0,0,0,0,0,0,0,0,0
Mono,,,All,RH,1140,5,5,0,0.4,0,3,0,2,0
Mono,,,All,RI,30,1,1,0,3.3,0,0,0,1,0
Mono,,,All,RT,39,0,0,0,0,0,0,0,0,0
Mono,,,All,RW,712,6,6,1,0.8,0,2,2,0,1
Mono,,,All,SD,234,4,4,0,1.7,0,3,0,1,0
Mono,,,All,SE,517,1,1,0,0.2,0,1,0,0,0
Mono,,,All,SH,44,0,0,0,0,0,0,0,0,0
Mono,,,All,SS,1160,7,7,1,0.6,0,3,1,2,1
Mono,,,All,TA,2053,12,12,1,0.6,0,5,2,3,1
Mono,,,"No ",GF,814,6,6,0,0.7,0,2,1,3,0
Mono,,,"No ",GM,825,6,6,1,0.7,0,3,1,0,1
Mono,,,"No ",RA,15,0,0,0,0,0,0,0,0,0
Mono,,,"No ",RH,882,5,5,0,0.6,0,3,0,2,0
Mono,,,"No ",RI,29,1,1,0,3.4,0,0,0,1,0
Mono,,,"No ",RT,33,0,0,0,0,0,0,0,0,0
Mono,,,"No ",RW,669,6,6,1,0.9,0,2,2,0,1
Mono,,,"No ",SD,223,4,4,0,1.8,0,3,0,1,0
Mono,,,"No ",SE,367,1,1,0,0.3,0,1,0,0,0
Mono,,,"No ",SS,853,7,7,1,0.8,0,3,1,2,1
Mono,,,"No ",TA,1641,12,12,1,0.7,0,5,2,3,1
Mono,,,Yes,GF,138,0,0,0,0,0,0,0,0,0
Mono,,,Yes,GM,274,0,0,0,0,0,0,0,0,0
Mono,,,Yes,RB,34,0,0,0,0,0,0,0,0,0
Mono,,,Yes,RD,62,0,0,0,0,0,0,0,0,0
Mono,,,Yes,RH,258,0,0,0,0,0,0,0,0,0
Mono,,,Yes,RW,43,0,0,0,0,0,0,0,0,0
Mono,,,Yes,SD,11,0,0,0,0,0,0,0,0,0
Mono,,,Yes,SE,150,0,0,0,0,0,0,0,0,0
Mono,,,Yes,SH,35,0,0,0,0,0,0,0,0,0
Mono,,,Yes,SS,307,0,0,0,0,0,0,0,0,0
Mono,,,Yes,TA,412,0,0,0,0,0,0,0,0,0
Monterey,,,All,GF,37588,903,678,85,1.8,120,401,38,225,102
Monterey,,,All,GM,39765,2355,1591,198,4,359,1126,116,367,261
Monterey,,,All,GX,35,3,2,0,5.7,1,2,0,0,0
Monterey,,,All,RA,1218,10,9,1,0.7,2,5,0,2,1
Monterey,,,All,RB,894,22,16,4,1.8,5,8,0,3,5
Monterey,,,All,RD,443,9,8,2,1.8,2,3,1,1,2
Monterey,,,All,RF,1144,9,9,2,0.8,2,3,2,0,2
Monterey,,,All,RH,63363,2916,2034,256,3.2,424,1364,141,523,332
Monterey,,,All,RI,210,7,5,1,2.4,2,2,0,2,1
Monterey,,,All,RP,316,2,2,0,0.6,1,1,0,0,0
Monterey,,,All,RT,1366,36,25,2,1.8,8,20,1,4,3
Monterey,,,All,RW,8434,250,163,15,1.9,34,123,9,57,17
Monterey,,,All,SD,10153,814,477,56,4.7,121,413,36,129,74
Monterey,,,All,SE,28694,1328,939,103,3.3,193,646,75,196,141
Monterey,,,All,SF,204,29,16,2,7.8,7,11,0,8,2
Monterey,,,All,SH,9530,368,267,19,2.8,58,170,17,68,21
Monterey,,,All,SM,3341,145,101,12,3,21,60,5,34,21
Monterey,,,All,SS,59200,2890,2005,246,3.4,421,1350,142,534,318
Monterey,,,All,TA,77388,3261,2271,283,2.9,480,1529,154,592,363
Monterey,,,"No ",GF,36587,900,677,85,1.9,120,400,36,225,102
Monterey,,,"No ",GM,38797,2333,1574,198,4.1,357,1109,116,364,261
Monterey,,,"No ",GX,33,3,2,0,6.1,1,2,0,0,0
Monterey,,,"No ",RA,1146,9,8,1,0.7,2,4,0,2,1
Monterey,,,"No ",RB,845,22,16,4,1.9,5,8,0,3,5
Monterey,,,"No ",RD,420,9,8,2,1.9,2,3,1,1,2
Monterey,,,"No ",RF,1100,7,7,2,0.6,2,1,2,0,2
Monterey,,,"No ",RH,62428,2900,2024,256,3.2,422,1354,139,521,332
Monterey,,,"No ",RI,204,7,5,1,2.5,2,2,0,2,1
Monterey,,,"No ",RP,305,2,2,0,0.7,1,1,0,0,0
Monterey,,,"No ",RT,1166,36,24,2,2.1,8,19,1,5,3
Monterey,,,"No ",RW,7803,244,159,15,2,34,119,9,55,17
Monterey,,,"No ",SD,9875,810,474,56,4.8,120,410,36,129,74
Monterey,,,"No ",SE,28392,1325,937,103,3.3,193,644,75,195,141
Monterey,,,"No ",SF,201,29,16,2,8,7,11,0,8,2
Monterey,,,"No ",SH,9448,366,265,19,2.8,58,168,17,68,21
Monterey,,,"No ",SM,3340,145,101,12,3,21,60,5,34,21
Monterey,,,"No ",SS,58289,2875,1994,246,3.4,420,1341,140,531,318
Monterey,,,"No ",TA,75417,3236,2253,283,3,478,1511,152,589,363
Monterey,,,Yes,GF,1208,3,1,0,0.1,0,1,2,0,0
Monterey,,,Yes,GM,1155,22,17,0,1.5,2,17,0,3,0
Monterey,,,Yes,RA,79,1,1,0,1.3,0,1,0,0,0
Monterey,,,Yes,RB,59,0,0,0,0,0,0,0,0,0
Monterey,,,Yes,RD,24,0,0,0,0,0,0,0,0,0
Monterey,,,Yes,RF,53,1,1,0,1.9,0,1,0,0,0
Monterey,,,Yes,RH,1196,17,11,0,0.9,2,11,2,2,0
Monterey,,,Yes,RP,15,0,0,0,0,0,0,0,0,0
Monterey,,,Yes,RT,212,2,2,0,0.9,0,2,0,0,0
Monterey,,,Yes,RW,718,4,3,0,0.4,0,3,0,1,0
Monterey,,,Yes,SD,339,4,3,0,0.9,1,3,0,0,0
Monterey,,,Yes,SE,366,3,2,0,0.5,0,2,0,1,0
Monterey,,,Yes,SH,124,2,2,0,1.6,0,2,0,0,0
Monterey,,,Yes,SS,1174,15,11,0,0.9,1,9,2,3,0
Monterey,,,Yes,TA,2365,25,18,0,0.8,2,18,2,3,0
Napa,,,All,GF,9380,274,201,8,2.1,74,95,10,80,11
Napa,,,All,GM,10116,793,532,31,5.3,238,322,33,121,36
Napa,,,All,GX,29,1,1,0,3.4,0,0,0,1,0
Napa,,,All,RA,437,6,6,1,1.4,0,2,0,3,1
Napa,,,All,RB,432,62,42,2,9.7,20,31,3,5,2
Napa,,,All,RD,43,3,2,0,4.7,1,1,0,1,0
Napa,,,All,RF,1156,28,24,0,2.1,4,10,4,9,0
Napa,,,All,RH,11394,681,468,28,4.1,216,254,22,121,34
Napa,,,All,RI,35,3,2,0,5.7,2,0,1,0,0
Napa,,,All,RP,36,3,1,0,2.8,3,0,0,0,0
Napa,,,All,RT,824,36,26,1,3.2,7,18,2,7,1
Napa,,,All,RW,5168,246,163,7,3.2,59,101,11,56,9
Napa,,,All,SD,2755,275,169,7,6.1,88,116,11,37,9
Napa,,,All,SE,4833,333,223,13,4.6,120,114,10,54,17
Napa,,,All,SF,108,26,14,1,13,5,13,1,5,1
Napa,,,All,SH,353,72,39,7,11,13,38,1,9,9
Napa,,,All,SM,985,58,40,2,4.1,21,19,2,12,2
Napa,,,All,SS,11085,788,528,31,4.8,245,307,25,139,38
Napa,,,All,TA,19525,1068,734,39,3.8,312,417,43,202,47
Napa,,,"No ",GF,9248,274,201,8,2.2,74,95,10,80,11
Napa,,,"No ",GM,9982,793,532,31,5.3,238,322,33,121,36
Napa,,,"No ",GX,29,1,1,0,3.4,0,0,0,1,0
Napa,,,"No ",RA,431,6,6,1,1.4,0,2,0,3,1
Napa,,,"No ",RB,430,62,42,2,9.8,20,31,3,5,2
Napa,,,"No ",RD,36,3,2,0,5.6,1,1,0,1,0
Napa,,,"No ",RF,1153,28,24,0,2.1,4,10,4,9,0
Napa,,,"No ",RH,11362,681,468,28,4.1,216,254,22,121,34
Napa,,,"No ",RI,35,3,2,0,5.7,2,0,1,0,0
Napa,,,"No ",RP,36,3,1,0,2.8,3,0,0,0,0
Napa,,,"No ",RT,803,36,26,1,3.2,7,18,2,7,1
Napa,,,"No ",RW,4973,246,163,7,3.3,59,101,11,56,9
Napa,,,"No ",SD,2716,275,169,7,6.2,88,116,11,37,9
Napa,,,"No ",SE,4833,333,223,13,4.6,120,114,10,54,17
Napa,,,"No ",SF,108,26,14,1,13,5,13,1,5,1
Napa,,,"No ",SH,353,72,39,7,11,13,38,1,9,9
Napa,,,"No ",SM,985,58,40,2,4.1,21,19,2,12,2
Napa,,,"No ",SS,11049,788,528,31,4.8,245,307,25,139,38
Napa,,,"No ",TA,19259,1068,734,39,3.8,312,417,43,202,47
Napa,,,Yes,GF,136,0,0,0,0,0,0,0,0,0
Napa,,,Yes,GM,140,0,0,0,0,0,0,0,0,0
Napa,,,Yes,RH,36,0,0,0,0,0,0,0,0,0
Napa,,,Yes,RT,22,0,0,0,0,0,0,0,0,0
Napa,,,Yes,RW,199,0,0,0,0,0,0,0,0,0
Napa,,,Yes,SD,43,0,0,0,0,0,0,0,0,0
Napa,,,Yes,SS,40,0,0,0,0,0,0,0,0,0
Napa,,,Yes,TA,276,0,0,0,0,0,0,0,0,0
Nevada,,,All,GF,6140,141,101,7,1.6,15,56,6,50,8
Nevada,,,All,GM,6414,384,236,12,3.7,94,173,17,59,12
Nevada,,,All,GX,29,0,0,0,0,0,0,0,0,0
Nevada,,,All,RA,116,0,0,0,0,0,0,0,0,0
Nevada,,,All,RB,219,11,5,0,2.3,4,5,1,1,0
Nevada,,,All,RD,711,30,22,1,3.1,4,18,0,5,1
Nevada,,,All,RF,33,0,0,0,0,0,0,0,0,0
Nevada,,,All,RH,3433,86,47,5,1.4,21,39,1,12,5
Nevada,,,All,RI,108,11,6,1,5.6,2,2,1,5,1
Nevada,,,All,RP,16,1,1,0,6.3,0,0,0,1,0
Nevada,,,All,RT,704,36,27,1,3.8,5,12,3,11,2
Nevada,,,All,RW,7243,350,229,11,3.2,73,153,17,74,11
Nevada,,,All,SD,1714,193,105,9,6.1,47,84,5,36,10
Nevada,,,All,SE,397,7,2,0,0.5,1,3,0,0,0
Nevada,,,All,SF,67,5,3,0,4.5,3,2,0,0,0
Nevada,,,All,SH,369,43,23,3,6.2,8,17,1,12,3
Nevada,,,All,SS,6772,349,215,11,3.2,79,147,15,75,12
Nevada,,,All,TA,12583,525,337,19,2.7,109,229,23,109,20
Nevada,,,"No ",GF,3300,124,85,6,2.6,14,49,4,44,7
Nevada,,,"No ",GM,3631,300,182,6,5,78,131,14,47,6
Nevada,,,"No ",GX,13,0,0,0,0,0,0,0,0,0
Nevada,,,"No ",RA,71,0,0,0,0,0,0,0,0,0
Nevada,,,"No ",RB,49,11,5,0,10.2,4,5,1,1,0
Nevada,,,"No ",RD,440,22,17,0,3.9,2,14,0,4,0
Nevada,,,"No ",RF,23,0,0,0,0,0,0,0,0,0
Nevada,,,"No ",RH,1129,73,38,2,3.4,19,35,1,10,2
Nevada,,,"No ",RI,77,5,4,0,5.2,0,1,1,3,0
Nevada,,,"No ",RT,435,29,21,1,4.8,7,7,2,9,2
Nevada,,,"No ",RW,4714,283,181,9,3.8,60,118,13,63,9
Nevada,,,"No ",SD,1169,159,86,5,7.4,40,70,4,29,6
Nevada,,,"No ",SE,148,5,1,0,0.7,1,2,0,0,0
Nevada,,,"No ",SF,38,5,3,0,7.9,3,2,0,0,0
Nevada,,,"No ",SH,206,43,23,3,11.2,8,17,1,12,3
Nevada,,,"No ",SS,3112,290,174,8,5.6,69,116,12,65,9
Nevada,,,"No ",TA,6944,424,267,12,3.8,92,180,18,91,13
Nevada,,,Yes,GF,2987,18,17,1,0.6,1,7,2,7,1
Nevada,,,Yes,GM,2921,83,54,6,1.8,16,42,3,11,6
Nevada,,,Yes,GX,16,0,0,0,0,0,0,0,0,0
Nevada,,,Yes,RA,45,0,0,0,0,0,0,0,0,0
Nevada,,,Yes,RB,170,0,0,0,0,0,0,0,0,0
Nevada,,,Yes,RD,294,10,6,1,2,3,5,0,1,1
Nevada,,,Yes,RH,2345,15,11,3,0.5,2,6,0,2,3
Nevada,,,Yes,RI,34,4,1,1,2.9,0,1,0,2,1
Nevada,,,Yes,RP,11,0,0,0,0,0,0,0,0,0
Nevada,,,Yes,RT,291,9,7,0,2.4,0,5,1,2,0
Nevada,,,Yes,RW,2724,63,46,2,1.7,12,32,4,11,2
Nevada,,,Yes,SD,594,34,19,4,3.2,7,14,1,7,4
Nevada,,,Yes,SE,250,2,1,0,0.4,0,1,0,0,0
Nevada,,,Yes,SF,31,0,0,0,0,0,0,0,0,0
Nevada,,,Yes,SH,175,0,0,0,0,0,0,0,0,0
Nevada,,,Yes,SS,3819,59,42,3,1.1,10,31,3,10,3
Nevada,,,Yes,TA,5924,101,71,7,1.2,17,49,5,18,7
Orange,,,All,GF,223874,3712,2913,127,1.3,298,1643,183,1313,146
Orange,,,All,GM,238259,10037,7060,437,3,996,5261,684,1895,523
Orange,,,All,GX,400,16,16,1,4,1,7,3,3,1
Orange,,,All,RA,79934,698,566,24,0.7,85,384,68,99,26
Orange,,,All,RB,6671,387,251,10,3.8,48,258,11,48,10
Orange,,,All,RD,5725,200,125,11,2.2,20,106,7,36,15
Orange,,,All,RF,9421,107,87,3,0.9,6,68,5,19,3
Orange,,,All,RH,230437,9633,6910,422,3,894,4545,631,2474,499
Orange,,,All,RI,847,33,23,1,2.7,13,12,1,5,1
Orange,,,All,RP,1409,58,47,2,3.3,10,24,4,11,2
Orange,,,All,RT,21545,399,286,12,1.3,33,229,30,75,18
Orange,,,All,RW,106544,2250,1694,80,1.6,186,1285,113,444,96
Orange,,,All,SD,63324,4307,2695,165,4.3,457,2358,233,805,204
Orange,,,All,SE,103076,4785,3292,212,3.2,439,2341,322,1119,258
Orange,,,All,SF,2505,339,199,19,7.9,38,156,15,87,23
Orange,,,All,SH,25811,1557,1057,67,4.1,126,750,108,395,84
Orange,,,All,SM,435,46,32,2,7.4,2,9,8,22,2
Orange,,,All,SS,240245,10423,7433,429,3.1,981,5120,684,2511,506
Orange,,,All,TA,462533,13765,9989,565,2.2,1295,6911,870,3211,670
Orange,,,"No ",GF,212033,3605,2824,118,1.3,290,1603,178,1273,137
Orange,,,"No ",GM,226909,9777,6865,418,3,958,5128,672,1862,503
Orange,,,"No ",GX,355,16,16,1,4.5,1,7,3,3,1
Orange,,,"No ",RA,77836,686,554,23,0.7,83,376,68,98,25
Orange,,,"No ",RB,5703,381,248,10,4.3,46,254,11,48,10
Orange,,,"No ",RD,5009,189,116,10,2.3,17,102,7,35,14
Orange,,,"No ",RF,9030,104,84,3,0.9,5,68,4,18,3
Orange,,,"No ",RH,218765,9385,6719,402,3.1,874,4432,619,2417,479
Orange,,,"No ",RI,784,33,23,1,2.9,13,12,1,5,1
Orange,,,"No ",RP,1347,57,46,2,3.4,10,23,4,11,2
Orange,,,"No ",RT,19840,390,277,11,1.4,31,225,30,73,17
Orange,,,"No ",RW,100983,2173,1638,75,1.6,170,1246,109,433,90
Orange,,,"No ",SD,60361,4209,2631,162,4.4,444,2302,228,790,201
Orange,,,"No ",SE,99688,4683,3212,202,3.2,435,2290,315,1096,248
Orange,,,"No ",SF,2415,327,191,16,7.9,37,153,13,85,20
Orange,,,"No ",SH,25324,1547,1052,65,4.2,124,747,106,394,82
Orange,,,"No ",SM,432,46,32,2,7.4,2,9,8,22,2
Orange,,,"No ",SS,229318,10188,7261,408,3.2,959,5013,673,2463,484
Orange,,,"No ",TA,439297,13398,9705,537,2.2,1249,6738,853,3138,641
Orange,,,Yes,GF,12489,107,91,9,0.7,8,40,5,40,9
Orange,,,Yes,GM,11987,260,201,19,1.7,38,133,12,33,20
Orange,,,Yes,GX,45,0,0,0,0,0,0,0,0,0
Orange,,,Yes,RA,2252,12,12,1,0.5,2,8,0,1,1
Orange,,,Yes,RB,983,4,3,0,0.3,1,3,0,0,0
Orange,,,Yes,RD,757,11,9,1,1.2,3,4,0,1,1
Orange,,,Yes,RF,402,3,3,0,0.7,1,0,1,1,0
Orange,,,Yes,RH,12330,242,196,19,1.6,19,109,12,57,19
Orange,,,Yes,RI,64,0,0,0,0,0,0,0,0,0
Orange,,,Yes,RP,64,0,0,0,0,0,0,0,0,0
Orange,,,Yes,RT,1757,11,10,1,0.6,3,5,0,2,1
Orange,,,Yes,RW,5912,84,59,6,1,17,44,4,11,7
Orange,,,Yes,SD,3146,98,66,3,2.1,13,56,5,15,3
Orange,,,Yes,SE,3682,102,82,10,2.2,4,51,7,23,10
Orange,,,Yes,SF,125,12,9,3,7.2,1,3,2,2,3
Orange,,,Yes,SH,578,10,6,2,1,2,3,2,1,2
Orange,,,Yes,SS,11645,235,178,21,1.5,22,107,11,48,22
Orange,,,Yes,TA,24521,367,292,28,1.2,46,173,17,73,29
Placer,,,All,GF,37812,773,584,29,1.5,161,258,27,245,39
Placer,,,All,GM,40005,2402,1527,122,3.8,440,1106,97,370,223
Placer,,,All,GX,102,10,6,0,5.9,1,0,1,8,0
Placer,,,All,RA,5689,76,54,3,0.9,13,34,2,19,3
Placer,,,All,RB,1693,162,94,4,5.6,51,67,4,20,12
Placer,,,All,RD,1042,55,39,0,3.7,11,28,1,12,0
Placer,,,All,RF,2358,35,26,0,1.1,5,18,3,7,0
Placer,,,All,RH,17236,949,595,59,3.5,187,363,30,209,114
Placer,,,All,RI,419,27,22,0,5.3,9,10,3,3,0
Placer,,,All,RP,307,11,10,1,3.3,1,4,0,3,2
Placer,,,All,RT,5722,256,163,8,2.8,60,112,11,38,15
Placer,,,All,RW,43453,1614,1114,76,2.6,265,728,71,312,116
Placer,,,All,SD,10282,841,489,36,4.8,157,440,37,109,45
Placer,,,All,SE,6237,325,194,22,3.1,62,138,8,47,52
Placer,,,All,SF,291,26,20,0,6.9,7,12,1,1,0
Placer,,,All,SH,1158,155,82,9,7.1,28,56,9,43,11
Placer,,,All,SM,45,0,0,0,0,0,0,0,0,0
Placer,,,All,SS,22529,1714,1045,87,4.6,347,698,66,337,176
Placer,,,All,TA,77919,3185,2117,151,2.7,602,1364,125,623,262
Placer,,,"No ",GF,32413,743,556,28,1.7,153,243,26,243,38
Placer,,,"No ",GM,34677,2232,1431,121,4.1,403,994,92,368,222
Placer,,,"No ",GX,92,7,5,0,5.4,1,0,1,5,0
Placer,,,"No ",RA,4792,71,49,3,1,13,30,2,19,3
Placer,,,"No ",RB,1523,157,93,4,6.1,49,65,4,20,12
Placer,,,"No ",RD,882,55,39,0,4.4,11,28,1,12,0
Placer,,,"No ",RF,2043,34,25,0,1.2,5,18,2,7,0
Placer,,,"No ",RH,15322,912,568,58,3.7,178,344,29,205,113
Placer,,,"No ",RI,372,27,22,0,5.9,9,10,3,3,0
Placer,,,"No ",RP,278,10,9,1,3.2,0,4,0,3,2
Placer,,,"No ",RT,4867,232,149,9,3.1,59,93,11,36,16
Placer,,,"No ",RW,37103,1484,1038,74,2.8,233,645,67,311,114
Placer,,,"No ",SD,8921,766,461,36,5.2,144,386,37,108,45
Placer,,,"No ",SE,5589,312,182,22,3.3,58,132,6,47,52
Placer,,,"No ",SF,274,26,20,0,7.3,7,12,1,1,0
Placer,,,"No ",SH,1093,154,81,9,7.4,27,56,9,43,11
Placer,,,"No ",SM,45,0,0,0,0,0,0,0,0,0
Placer,,,"No ",SS,19651,1627,994,87,5.1,325,646,64,332,176
Placer,,,"No ",TA,67182,2982,1992,149,3,557,1237,119,616,260
Placer,,,Yes,GF,5764,31,28,1,0.5,8,15,1,3,1
Placer,,,Yes,GM,5729,172,100,1,1.7,37,112,5,4,1
Placer,,,Yes,GX,13,0,0,0,0,0,0,0,0,0
Placer,,,Yes,RA,949,5,5,0,0.5,0,4,0,0,0
Placer,,,Yes,RB,182,5,2,0,1.1,2,2,0,0,0
Placer,,,Yes,RD,175,0,0,0,0,0,0,0,0,0
Placer,,,Yes,RF,324,1,1,0,0.3,0,0,1,0,0
Placer,,,Yes,RH,2098,35,28,1,1.3,10,20,0,1,1
Placer,,,Yes,RI,50,0,0,0,0,0,0,0,0,0
Placer,,,Yes,RP,34,1,1,0,2.9,1,0,0,0,0
Placer,,,Yes,RT,907,27,16,0,1.8,2,20,0,2,0
Placer,,,Yes,RW,6787,129,75,1,1.1,30,81,5,4,1
Placer,,,Yes,SD,1485,75,29,0,2,13,54,0,1,0
Placer,,,Yes,SE,696,13,12,0,1.7,4,6,2,0,0
Placer,,,Yes,SF,27,0,0,0,0,0,0,0,0,0
Placer,,,Yes,SH,101,1,1,0,1,1,0,0,0,0
Placer,,,Yes,SS,3224,87,53,0,1.6,22,52,2,5,0
Placer,,,Yes,TA,11506,203,128,2,1.1,45,127,6,7,2
Plumas,,,All,GF,1067,54,37,5,3.5,8,19,3,18,5
Plumas,,,All,GM,1146,131,67,16,5.8,13,55,6,16,33
Plumas,,,All,RA,11,0,0,0,0,0,0,0,0,0
Plumas,,,All,RB,20,1,1,0,5,0,1,0,0,0
Plumas,,,All,RD,106,3,3,1,2.8,1,0,0,1,1
Plumas,,,All,RH,381,20,15,2,3.9,3,8,1,5,2
Plumas,,,All,RI,61,10,3,1,4.9,0,5,0,1,4
Plumas,,,All,RT,191,21,13,3,6.8,4,5,2,4,6
Plumas,,,All,RW,1445,131,70,14,4.8,13,55,6,24,25
Plumas,,,All,SD,344,45,26,7,7.6,6,23,0,4,11
Plumas,,,All,SE,92,1,1,0,1.1,0,0,1,0,0
Plumas,,,All,SF,23,8,3,1,13,0,3,0,1,3
Plumas,,,All,SH,111,26,11,4,9.9,5,10,0,0,10
Plumas,,,All,SS,1256,138,81,15,6.4,17,47,8,29,29
Plumas,,,All,TA,2218,186,105,21,4.7,21,74,9,35,38
Plumas,,,"No ",GF,915,54,37,5,4,8,19,3,18,5
Plumas,,,"No ",GM,987,131,67,16,6.8,13,55,6,16,33
Plumas,,,"No ",RA,11,0,0,0,0,0,0,0,0,0
Plumas,,,"No ",RB,19,1,1,0,5.3,0,1,0,0,0
Plumas,,,"No ",RD,106,3,3,1,2.8,1,0,0,1,1
Plumas,,,"No ",RH,338,20,15,2,4.4,3,8,1,5,2
Plumas,,,"No ",RI,49,10,3,1,6.1,0,5,0,1,4
Plumas,,,"No ",RT,166,21,13,3,7.8,4,5,2,4,6
Plumas,,,"No ",RW,1215,131,70,14,5.8,13,55,6,24,25
Plumas,,,"No ",SD,296,45,26,7,8.8,6,23,0,4,11
Plumas,,,"No ",SE,92,1,1,0,1.1,0,0,1,0,0
Plumas,,,"No ",SF,23,8,3,1,13,0,3,0,1,3
Plumas,,,"No ",SH,103,26,11,4,10.7,5,10,0,0,10
Plumas,,,"No ",SS,1120,138,81,15,7.2,17,47,8,29,29
Plumas,,,"No ",TA,1907,186,105,21,5.5,21,74,9,35,38
Plumas,,,Yes,GF,176,0,0,0,0,0,0,0,0,0
Plumas,,,Yes,GM,175,0,0,0,0,0,0,0,0,0
Plumas,,,Yes,RH,50,0,0,0,0,0,0,0,0,0
Plumas,,,Yes,RI,16,0,0,0,0,0,0,0,0,0
Plumas,,,Yes,RT,25,0,0,0,0,0,0,0,0,0
Plumas,,,Yes,RW,258,0,0,0,0,0,0,0,0,0
Plumas,,,Yes,SD,54,0,0,0,0,0,0,0,0,0
Plumas,,,Yes,SH,14,0,0,0,0,0,0,0,0,0
Plumas,,,Yes,SS,166,0,0,0,0,0,0,0,0,0
Plumas,,,Yes,TA,352,0,0,0,0,0,0,0,0,0
Riverside,,,All,GF,215322,6802,5047,192,2.3,849,3513,282,1797,220
Riverside,,,All,GM,226636,17778,11346,521,5,2662,9825,894,2909,625
Riverside,,,All,GX,213,14,10,0,4.7,0,6,2,5,0
Riverside,,,All,RA,14979,224,168,6,1.1,46,120,10,30,10
Riverside,,,All,RB,26517,3414,2092,70,7.9,555,2229,98,357,84
Riverside,,,All,RD,3737,216,133,6,3.6,21,116,20,39,8
Riverside,,,All,RF,8266,98,83,5,1,23,36,7,22,5
Riverside,,,All,RH,291203,16096,10903,490,3.7,2189,8340,844,3429,580
Riverside,,,All,RI,1817,193,121,7,6.7,39,90,6,39,7
Riverside,,,All,RP,1493,127,87,4,5.8,20,72,8,20,4
Riverside,,,All,RT,15703,902,585,28,3.7,127,547,31,132,31
Riverside,,,All,RW,78456,3324,2231,97,2.8,491,1794,154,643,116
Riverside,,,All,SD,64073,7151,4023,227,6.3,1144,4160,279,1032,282
Riverside,,,All,SE,81343,4677,3113,150,3.8,691,2408,233,943,183
Riverside,,,All,SF,4433,999,542,23,12.2,160,561,37,167,29
Riverside,,,All,SH,14744,1270,808,44,5.5,146,718,70,237,46
Riverside,,,All,SM,2327,138,90,0,3.9,67,25,7,35,0
Riverside,,,All,SS,314125,20905,13704,617,4.4,2944,11401,1002,3992,733
Riverside,,,All,TA,442171,24594,16403,713,3.7,3511,13344,1178,4711,845
Riverside,,,"No ",GF,200923,6560,4860,178,2.4,817,3420,266,1717,203
Riverside,,,"No ",GM,212097,17166,10922,482,5.1,2537,9536,854,2819,583
Riverside,,,"No ",GX,196,14,10,0,5.1,0,6,2,5,0
Riverside,,,"No ",RA,14376,217,162,6,1.1,46,114,10,29,10
Riverside,,,"No ",RB,24797,3332,2036,62,8.2,536,2191,95,346,75
Riverside,,,"No ",RD,3286,204,126,6,3.8,20,111,17,38,8
Riverside,,,"No ",RF,7846,95,81,4,1,23,34,7,22,4
Riverside,,,"No ",RH,276333,15577,10524,458,3.8,2100,8118,805,3322,543
Riverside,,,"No ",RI,1672,186,117,6,7,38,87,6,37,6
Riverside,,,"No ",RP,1410,123,85,3,6,19,70,8,20,3
Riverside,,,"No ",RT,14105,869,562,27,4,120,529,28,127,30
Riverside,,,"No ",RW,69391,3137,2099,88,3,452,1708,146,600,107
Riverside,,,"No ",SD,60813,6988,3927,217,6.5,1124,4073,274,999,269
Riverside,,,"No ",SE,78622,4559,3024,141,3.8,669,2363,221,925,171
Riverside,,,"No ",SF,4310,994,538,23,12.5,158,560,36,166,29
Riverside,,,"No ",SH,14088,1231,783,43,5.6,140,702,65,228,45
Riverside,,,"No ",SM,2300,136,89,0,3.9,67,25,7,33,0
Riverside,,,"No ",SS,298183,20305,13285,574,4.5,2830,11145,958,3875,684
Riverside,,,"No ",TA,413216,23740,15792,660,3.8,3354,12962,1122,4541,786
Riverside,,,Yes,GF,16060,242,195,14,1.2,32,93,16,80,17
Riverside,,,Yes,GM,16237,612,443,39,2.7,125,289,40,90,42
Riverside,,,Yes,GX,19,0,0,0,0,0,0,0,0,0
Riverside,,,Yes,RA,665,7,7,0,1.1,0,6,0,1,0
Riverside,,,Yes,RB,2037,84,61,9,3,21,38,3,11,10
Riverside,,,Yes,RD,496,7,5,0,1,1,4,2,0,0
Riverside,,,Yes,RF,445,2,2,0,0.4,0,2,0,0,0
Riverside,,,Yes,RH,16746,518,395,32,2.4,87,222,39,108,37
